"SourceKey","TargetKey"
"MCCE-2465","MCCE1-185"
"MCCE-2466","MCCE1-183"
"MCCE-2467","MCCE1-182"
"MCCE-2468","MCCE1-181"
"MCCE-2469","MCCE1-34"
"MCCE-2471","MCCE1-180"
"MCCE-2472","MCCE1-179"
"MCCE-2476","MCCE1-178"
"MCCE-2480","MCCE1-325"
"MCCE-2481","MCCE1-333"
"MCCE-2482","MCCE1-10"
"MCCE-2483","MCCE1-326"
"MCCE-2484","MCCE1-174"
"MCCE-2485","MCCE1-327"
"MCCE-2486","MCCE1-328"
"MCCE-2487","MCCE1-171"
"MCCE-2488","MCCE1-170"
"MCCE-2489","MCCE1-176"
"MCCE-2490","MCCE1-169"
"MCCE-2491","MCCE1-186"
"MCCE-2492","MCCE1-194"
"MCCE-2498","MCCE1-187"
"MCCE-2499","MCCE1-201"
"MCCE-2500","MCCE1-200"
"MCCE-2505","MCCE1-199"
"MCCE-2507","MCCE1-198"
"MCCE-2509","MCCE1-197"
"MCCE-2511","MCCE1-196"
"MCCE-2515","MCCE1-202"
"MCCE-2519","MCCE1-195"
"MCCE-2520","MCCE1-193"
"MCCE-2521","MCCE1-330"
"MCCE-2522","MCCE1-331"
"MCCE-2523","MCCE1-332"
"MCCE-262","MCCE1-122"
"MCCE-263","MCCE1-136"
"MCCE-290","MCCE1-135"
"MCCE-295","MCCE1-50"
"MCCE-3","MCCE1-117"
"MCCE-330","MCCE1-134"
"MCCE-34","MCCE1-110"
"MCCE-341","MCCE1-83"
"MCCE-348","MCCE1-133"
"MCCE-349","MCCE1-303"
"MCCE-371","MCCE1-132"
"MCCE-389","MCCE1-131"
"MCCE-398","MCCE1-52"
"MCCE-4","MCCE1-323"
"MCCE-417","MCCE1-130"
"MCCE-42","MCCE1-118"
"MCCE-420","MCCE1-129"
"MCCE-444","MCCE1-128"
"MCCE-448","MCCE1-127"
"MCCE-468","MCCE1-47"
"MCCE-469","MCCE1-83"
"MCCE-482","MCCE1-83"
"MCCE-5","MCCE1-116"
"MCCE-505","MCCE1-14"
"MCCE-587","MCCE1-126"
"MCCE-588","MCCE1-125"
"MCCE-589","MCCE1-124"
"MCCE-591","MCCE1-123"
"MCCE-593","MCCE1-167"
"MCCE-610","MCCE1-69"
"MCCE-637","MCCE1-68"
"MCCE-638","MCCE1-67"
"MCCE-639","MCCE1-66"
"MCCE-640","MCCE1-81"
"MCCE-659","MCCE1-82"
"MCCE-70","MCCE1-109"
"MCCE-71","MCCE1-308"
"MCCE-728","MCCE1-83"
"MCCE-734","MCCE1-84"
"MCCE-736","MCCE1-303"
"MCCE-744","MCCE1-100"
"MCCE-748","MCCE1-99"
"MCCE-750","MCCE1-98"
"MCCE-760","MCCE1-97"
"MCCE-761","MCCE1-96"
"MCCE-762","MCCE1-95"
"MCCE-763","MCCE1-94"
"MCCE-782","MCCE1-101"
"MCCE-795","MCCE1-93"
"MCCE-812","MCCE1-91"
"MCCE-829","MCCE1-90"
"MCCE-830","MCCE1-89"
"MCCE-831","MCCE1-88"
"MCCE-86","MCCE1-46"
"MCCE-867","MCCE1-87"
"MCCE-871","MCCE1-86"
"MCCE-88","MCCE1-108"
"MCCE-915","MCCE1-64"
"MCCE-925","MCCE1-85"
"MCCE-934","MCCE1-65"
"MCCE-971","MCCE1-92"
