"id","name","self"
"11488","PIE - CENG 2025 Sprint 1","https://onemain.atlassian.net/rest/api/3/dashboard/11488"
"11572","PIE - CENG 2025 Sprint 1","https://onemain.atlassian.net/rest/api/3/dashboard/11572"
"12462","PIE - CENG 2025 Sprint 10","https://onemain.atlassian.net/rest/api/3/dashboard/12462"
"12592","PIE - CENG 2025 Sprint 11","https://onemain.atlassian.net/rest/api/3/dashboard/12592"
"12694","PIE - CENG 2025 Sprint 12","https://onemain.atlassian.net/rest/api/3/dashboard/12694"
"12757","PIE - CENG 2025 Sprint 13","https://onemain.atlassian.net/rest/api/3/dashboard/12757"
"12889","PIE - CENG 2025 Sprint 14","https://onemain.atlassian.net/rest/api/3/dashboard/12889"
"12958","PIE - CENG 2025 Sprint 15","https://onemain.atlassian.net/rest/api/3/dashboard/12958"
"13055","PIE - CENG 2025 Sprint 16","https://onemain.atlassian.net/rest/api/3/dashboard/13055"
"13252","PIE - CENG 2025 Sprint 17","https://onemain.atlassian.net/rest/api/3/dashboard/13252"
"13517","PIE - CENG 2025 Sprint 18","https://onemain.atlassian.net/rest/api/3/dashboard/13517"
"13518","PIE - CENG 2025 Sprint 19","https://onemain.atlassian.net/rest/api/3/dashboard/13518"
"11573","PIE - CENG 2025 Sprint 2","https://onemain.atlassian.net/rest/api/3/dashboard/11573"
"13647","PIE - CENG 2025 Sprint 20","https://onemain.atlassian.net/rest/api/3/dashboard/13647"
"13813","PIE - CENG 2025 Sprint 21","https://onemain.atlassian.net/rest/api/3/dashboard/13813"
"11574","PIE - CENG 2025 Sprint 3","https://onemain.atlassian.net/rest/api/3/dashboard/11574"
"11801","PIE - CENG 2025 Sprint 4","https://onemain.atlassian.net/rest/api/3/dashboard/11801"
"11933","PIE - CENG 2025 Sprint 5","https://onemain.atlassian.net/rest/api/3/dashboard/11933"
"11934","PIE - CENG 2025 Sprint 6","https://onemain.atlassian.net/rest/api/3/dashboard/11934"
"12097","PIE - CENG 2025 Sprint 7","https://onemain.atlassian.net/rest/api/3/dashboard/12097"
"12395","PIE - CENG 2025 Sprint 8","https://onemain.atlassian.net/rest/api/3/dashboard/12395"
"12396","PIE - CENG 2025 Sprint 9","https://onemain.atlassian.net/rest/api/3/dashboard/12396"
"11135","PIE - EDME Work Load Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11135"
"11256","PIE - MES 2024 Sprint 1","https://onemain.atlassian.net/rest/api/3/dashboard/11256"
"11348","PIE - MES 2024 Sprint 10","https://onemain.atlassian.net/rest/api/3/dashboard/11348"
"11358","PIE - MES 2024 Sprint 11","https://onemain.atlassian.net/rest/api/3/dashboard/11358"
"11359","PIE - MES 2024 Sprint 12","https://onemain.atlassian.net/rest/api/3/dashboard/11359"
"11371","PIE - MES 2024 Sprint 13","https://onemain.atlassian.net/rest/api/3/dashboard/11371"
"11377","PIE - MES 2024 Sprint 14","https://onemain.atlassian.net/rest/api/3/dashboard/11377"
"11389","PIE - MES 2024 Sprint 15","https://onemain.atlassian.net/rest/api/3/dashboard/11389"
"11405","PIE - MES 2024 Sprint 15","https://onemain.atlassian.net/rest/api/3/dashboard/11405"
"11406","PIE - MES 2024 Sprint 16","https://onemain.atlassian.net/rest/api/3/dashboard/11406"
"11407","PIE - MES 2024 Sprint 17","https://onemain.atlassian.net/rest/api/3/dashboard/11407"
"11422","PIE - MES 2024 Sprint 17","https://onemain.atlassian.net/rest/api/3/dashboard/11422"
"11423","PIE - MES 2024 Sprint 18","https://onemain.atlassian.net/rest/api/3/dashboard/11423"
"11430","PIE - MES 2024 Sprint 19","https://onemain.atlassian.net/rest/api/3/dashboard/11430"
"11267","PIE - MES 2024 Sprint 2","https://onemain.atlassian.net/rest/api/3/dashboard/11267"
"11452","PIE - MES 2024 Sprint 21","https://onemain.atlassian.net/rest/api/3/dashboard/11452"
"11433","PIE - MES 2024 Sprint 22","https://onemain.atlassian.net/rest/api/3/dashboard/11433"
"11463","PIE - MES 2024 Sprint 23","https://onemain.atlassian.net/rest/api/3/dashboard/11463"
"11471","PIE - MES 2024 Sprint 24","https://onemain.atlassian.net/rest/api/3/dashboard/11471"
"11474","PIE - MES 2024 Sprint 25","https://onemain.atlassian.net/rest/api/3/dashboard/11474"
"11483","PIE - MES 2024 Sprint 26","https://onemain.atlassian.net/rest/api/3/dashboard/11483"
"11277","PIE - MES 2024 Sprint 3","https://onemain.atlassian.net/rest/api/3/dashboard/11277"
"11289","PIE - MES 2024 Sprint 4","https://onemain.atlassian.net/rest/api/3/dashboard/11289"
"11299","PIE - MES 2024 Sprint 5","https://onemain.atlassian.net/rest/api/3/dashboard/11299"
"11319","PIE - MES 2024 Sprint 6","https://onemain.atlassian.net/rest/api/3/dashboard/11319"
"11320","PIE - MES 2024 Sprint 7","https://onemain.atlassian.net/rest/api/3/dashboard/11320"
"11327","PIE - MES 2024 Sprint 8","https://onemain.atlassian.net/rest/api/3/dashboard/11327"
"11339","PIE - MES 2024 Sprint 9","https://onemain.atlassian.net/rest/api/3/dashboard/11339"
"11491","PIE - MES 2025 Sprint 01","https://onemain.atlassian.net/rest/api/3/dashboard/11491"
"11497","PIE - MES 2025 Sprint 02","https://onemain.atlassian.net/rest/api/3/dashboard/11497"
"11571","PIE - MES 2025 Sprint 03","https://onemain.atlassian.net/rest/api/3/dashboard/11571"
"11733","PIE - MES 2025 Sprint 04","https://onemain.atlassian.net/rest/api/3/dashboard/11733"
"11931","PIE - MES 2025 Sprint 05","https://onemain.atlassian.net/rest/api/3/dashboard/11931"
"11932","PIE - MES 2025 Sprint 06","https://onemain.atlassian.net/rest/api/3/dashboard/11932"
"12096","PIE - MES 2025 Sprint 07","https://onemain.atlassian.net/rest/api/3/dashboard/12096"
"12393","PIE - MES 2025 Sprint 08","https://onemain.atlassian.net/rest/api/3/dashboard/12393"
"12394","PIE - MES 2025 Sprint 09","https://onemain.atlassian.net/rest/api/3/dashboard/12394"
"12461","PIE - MES 2025 Sprint 10","https://onemain.atlassian.net/rest/api/3/dashboard/12461"
"12591","PIE - MES 2025 Sprint 11","https://onemain.atlassian.net/rest/api/3/dashboard/12591"
"12890","PIE MES 2025 Sprint 14","https://onemain.atlassian.net/rest/api/3/dashboard/12890"
"12957","PIE MES 2025 Sprint 15","https://onemain.atlassian.net/rest/api/3/dashboard/12957"
"13056","PIE MES 2025 Sprint 16","https://onemain.atlassian.net/rest/api/3/dashboard/13056"
"13251","PIE MES 2025 Sprint 17","https://onemain.atlassian.net/rest/api/3/dashboard/13251"
"13515","PIE MES 2025 Sprint 18","https://onemain.atlassian.net/rest/api/3/dashboard/13515"
"13516","PIE MES 2025 Sprint 19","https://onemain.atlassian.net/rest/api/3/dashboard/13516"
"13648","PIE MES 2025 Sprint 20","https://onemain.atlassian.net/rest/api/3/dashboard/13648"
"13812","PIE MES 2025 Sprint 21","https://onemain.atlassian.net/rest/api/3/dashboard/13812"
"11273","PIE-AI & PIE-TOCA Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11273"
"11223","PIE-AI, DCI, and TOCA Current Sprint Tickets","https://onemain.atlassian.net/rest/api/3/dashboard/11223"
"11226","PIE-DCI Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11226"
"11166","PIE-TOCA Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11166"
"10500","Planned & Unplanned Work","https://onemain.atlassian.net/rest/api/3/dashboard/10500"
"11462","PLAQ Story Progress","https://onemain.atlassian.net/rest/api/3/dashboard/11462"
"10643","Platform DevOps Stakeholder Review","https://onemain.atlassian.net/rest/api/3/dashboard/10643"
"11229","PLOS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11229"
"11240","PLOS Dashboard - Copy","https://onemain.atlassian.net/rest/api/3/dashboard/11240"
"11207","PLOS Sprint Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11207"
"11252","PLOS Story Writing","https://onemain.atlassian.net/rest/api/3/dashboard/11252"
"11295","PLOS Story Writing Swarm","https://onemain.atlassian.net/rest/api/3/dashboard/11295"
"11248","PLOS-ORL Dependencies","https://onemain.atlassian.net/rest/api/3/dashboard/11248"
"11472","PLOS: Dec 9 Baltimore Swarm","https://onemain.atlassian.net/rest/api/3/dashboard/11472"
"10685","PMO Payment Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10685"
"10862","PNM-Sherri","https://onemain.atlassian.net/rest/api/3/dashboard/10862"
"10898","PO - Current Month Release Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10898"
"10823","PO - Last Month Release Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10823"
"10793","PO - Product Operations Lane","https://onemain.atlassian.net/rest/api/3/dashboard/10793"
"10921","PO - Sub-Task Usage","https://onemain.atlassian.net/rest/api/3/dashboard/10921"
"10879","PO - Timeboxing Issue Types","https://onemain.atlassian.net/rest/api/3/dashboard/10879"
"10858","PO - Transformation Awareness","https://onemain.atlassian.net/rest/api/3/dashboard/10858"
"10605","POS Data","https://onemain.atlassian.net/rest/api/3/dashboard/10605"
"10647","POS DevOps Stakeholder Review","https://onemain.atlassian.net/rest/api/3/dashboard/10647"
"10558","POS Risk Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10558"
"10559","POS Risk Executive Summary","https://onemain.atlassian.net/rest/api/3/dashboard/10559"
"10603","POS Sprint Tracker","https://onemain.atlassian.net/rest/api/3/dashboard/10603"
"10216","Power Systems Projects","https://onemain.atlassian.net/rest/api/3/dashboard/10216"
"10004","Practice Scrum Project Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10004"
"11187","Pricing and DI Projects","https://onemain.atlassian.net/rest/api/3/dashboard/11187"
"11171","Pricing Epic Tracking Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11171"
"10701","Pricing Epic Tracking Dashboard (OLD VERSION)","https://onemain.atlassian.net/rest/api/3/dashboard/10701"
"11133","Pricing Release Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11133"
"10156","Product Manager's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10156"
"11054","Product Operations Active WIP","https://onemain.atlassian.net/rest/api/3/dashboard/11054"
"10882","Product Operations Review Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10882"
"10229","Production Testing - VIP Launch 1.1","https://onemain.atlassian.net/rest/api/3/dashboard/10229"
"13350","PSM-Production Services Mainframe Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/13350"
"10110","QA Manager's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10110"
"10362","QE Automation Development & Initiatives","https://onemain.atlassian.net/rest/api/3/dashboard/10362"
"12760","QE Automation Service Management - Mabl","https://onemain.atlassian.net/rest/api/3/dashboard/12760"
"11113","QE Team","https://onemain.atlassian.net/rest/api/3/dashboard/11113"
"10332","Ravi N - Team","https://onemain.atlassian.net/rest/api/3/dashboard/10332"
"11344","Regulatory & Compliance Team Dashboard (YTD)","https://onemain.atlassian.net/rest/api/3/dashboard/11344"
"12426","Release Dashboard (Cards 4.76.0)","https://onemain.atlassian.net/rest/api/3/dashboard/12426"
"12459","Release Dashboard (Dynamic)","https://onemain.atlassian.net/rest/api/3/dashboard/12459"
"10609","Release Monitor Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10609"
"10297","Release Monitoring Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10297"
"10248","Release MVP 1.2","https://onemain.atlassian.net/rest/api/3/dashboard/10248"
"10300","Release Readiness","https://onemain.atlassian.net/rest/api/3/dashboard/10300"
"11335","Remediation Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11335"
"10276","Risk Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10276"
"11444","Risk Dev - Internal","https://onemain.atlassian.net/rest/api/3/dashboard/11444"
"10437","RMT Cockerill - Team Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10437"
"13713","Rocket MX defects","https://onemain.atlassian.net/rest/api/3/dashboard/13713"
"12692","RocketMX Status","https://onemain.atlassian.net/rest/api/3/dashboard/12692"
"10497","Routing Review Board","https://onemain.atlassian.net/rest/api/3/dashboard/10497"
"10434","Roxana Vlad Dashboard - Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10434"
"10846","SAS Activity","https://onemain.atlassian.net/rest/api/3/dashboard/10846"
"10368","SCORE DevTest Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10368"
"10421","SCORE Offline dashboard - DK","https://onemain.atlassian.net/rest/api/3/dashboard/10421"
"10280","SCORE Offline Developer Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10280"
"10339","SCORE Online - Project Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10339"
"10283","SCORE Online - Tasks by Developer","https://onemain.atlassian.net/rest/api/3/dashboard/10283"
"10278","SCORE Online Developer Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10278"
"10538","SCORE Online Developer Dashboard KMB","https://onemain.atlassian.net/rest/api/3/dashboard/10538"
"11095","SE Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11095"
"10342","Seana's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10342"
"10716","Sec Ops Cloud","https://onemain.atlassian.net/rest/api/3/dashboard/10716"
"10600","Secure Code Review Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10600"
"11153","Secure Code Review Dashboard (New)","https://onemain.atlassian.net/rest/api/3/dashboard/11153"
"10508","Secured Card - Daily Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10508"
"10536","Security Code Review Issues","https://onemain.atlassian.net/rest/api/3/dashboard/10536"
"10640","Security DevOps Stakeholder Review","https://onemain.atlassian.net/rest/api/3/dashboard/10640"
"10869","Sept 22 Post Rls QA Project and Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10869"
"10842","Sept22 Rls Collection Worklist Defects","https://onemain.atlassian.net/rest/api/3/dashboard/10842"
"10837","September 2022 Release Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10837"
"10847","September 2022 Release Dashboard by Grids","https://onemain.atlassian.net/rest/api/3/dashboard/10847"
"10832","September 22 Rls CLASS/CQS/Forms/eComm Manual Regression","https://onemain.atlassian.net/rest/api/3/dashboard/10832"
"10824","September 22 Rls QA CLASS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10824"
"10654","Servicing and Engagement- Mobile Onboarding","https://onemain.atlassian.net/rest/api/3/dashboard/10654"
"11069","Servicing and Enhancement","https://onemain.atlassian.net/rest/api/3/dashboard/11069"
"10128","Servicing Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10128"
"10495","Servicing Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10495"
"10479","Servicing Enhancements","https://onemain.atlassian.net/rest/api/3/dashboard/10479"
"11099","Servicing Lane reports","https://onemain.atlassian.net/rest/api/3/dashboard/11099"
"10678","Servicing Vertical Lane Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10678"
"11004","Servicing VT- Payments","https://onemain.atlassian.net/rest/api/3/dashboard/11004"
"10927","Servicing VT-Enhancements","https://onemain.atlassian.net/rest/api/3/dashboard/10927"
"10103","Servicing/Engagement Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10103"
"10919","SF BAU Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10919"
"12690","SHO Program (Ted)","https://onemain.atlassian.net/rest/api/3/dashboard/12690"
"10271","Special Service Request Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10271"
"10372","Speraw CB Reporting Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10372"
"10377","Speraw Corporate Systems Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10377"
"10316","Spinner Org","https://onemain.atlassian.net/rest/api/3/dashboard/10316"
"11420","Spira Onboarding & Integrations","https://onemain.atlassian.net/rest/api/3/dashboard/11420"
"11106","Sprint Review/Exit - For Hardening Sprint","https://onemain.atlassian.net/rest/api/3/dashboard/11106"
"10682","Sprint Tracking - Lance","https://onemain.atlassian.net/rest/api/3/dashboard/10682"
"10445","SQL Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10445"
"11351","SRE Past Week Work","https://onemain.atlassian.net/rest/api/3/dashboard/11351"
"12063","SRE-1761: Convert from AppDynamics to Elastic APM","https://onemain.atlassian.net/rest/api/3/dashboard/12063"
"11535","SRE-2112: OpsRamps Networking Dashboard Status","https://onemain.atlassian.net/rest/api/3/dashboard/11535"
"10404","Stephen's LAS Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10404"
"10315","Stephen's Manager Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10315"
"10634","Stone's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10634"
"10987","Strategy Manager Epic Tracker","https://onemain.atlassian.net/rest/api/3/dashboard/10987"
"10749","Strategy Manager Epic Tracking Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10749"
"10333","Subh's Dashboard for Developers","https://onemain.atlassian.net/rest/api/3/dashboard/10333"
"10484","Swathi Loka's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10484"
"10123","System Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10123"
"11205","T-OE DevOps Work","https://onemain.atlassian.net/rest/api/3/dashboard/11205"
"10431","Tabatha's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10431"
"10303","Tanya Merkel's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10303"
"10961","Technology Operations CTO Dashboard Project (SRE-205)","https://onemain.atlassian.net/rest/api/3/dashboard/10961"
"10118","TechOps Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10118"
"11429","Tempo Chart Test 1","https://onemain.atlassian.net/rest/api/3/dashboard/11429"
"10741","Test Bugs","https://onemain.atlassian.net/rest/api/3/dashboard/10741"
"11437","Test Data Management Intake - 2024","https://onemain.atlassian.net/rest/api/3/dashboard/11437"
"11490","Test Data Management Intake - 2025","https://onemain.atlassian.net/rest/api/3/dashboard/11490"
"11151","Test ERC visibility","https://onemain.atlassian.net/rest/api/3/dashboard/11151"
"13152","Test-Yo","https://onemain.atlassian.net/rest/api/3/dashboard/13152"
"11281","TOE Automation Initiative","https://onemain.atlassian.net/rest/api/3/dashboard/11281"
"11150","TOE Sandbox Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11150"
"11220","TOE-Unplanned Work","https://onemain.atlassian.net/rest/api/3/dashboard/11220"
"11341","TOEP - Agile Introduction and Jira Implementation Status","https://onemain.atlassian.net/rest/api/3/dashboard/11341"
"10440","TOPS - Foertschbeck","https://onemain.atlassian.net/rest/api/3/dashboard/10440"
"10943","Treasury/Securitization Projects","https://onemain.atlassian.net/rest/api/3/dashboard/10943"
"10239","UAT 1.1.1","https://onemain.atlassian.net/rest/api/3/dashboard/10239"
"10240","UAT 1.2","https://onemain.atlassian.net/rest/api/3/dashboard/10240"
"10205","Uat dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10205"
"10209","UAT Testing MVP 1.0","https://onemain.atlassian.net/rest/api/3/dashboard/10209"
"10223","UAT Testing MVP 1.1","https://onemain.atlassian.net/rest/api/3/dashboard/10223"
"10853","UX - ACQ + ORIG","https://onemain.atlassian.net/rest/api/3/dashboard/10853"
"10820","UX - Servicing Lane ","https://onemain.atlassian.net/rest/api/3/dashboard/10820"
"10494","Vicki Cayea Personal Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10494"
"10244","Workload","https://onemain.atlassian.net/rest/api/3/dashboard/10244"
"10856","Workstream Analysis","https://onemain.atlassian.net/rest/api/3/dashboard/10856"
"11030","XRAY Issues Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/11030"
"10587","Zachary Hardin's Dashboard","https://onemain.atlassian.net/rest/api/3/dashboard/10587"
"11024","ZN Copy of CI - Operational Support","https://onemain.atlassian.net/rest/api/3/dashboard/11024"
