"SourceKey","TargetKey"
"COMMS-479","COMMS1-41"
"COMMS-5","COMMS1-37"
"COMMS-518","COMMS1-22"
"COMMS-556","COMMS1-144"
"COMMS-589","COMMS1-145"
"COMMS-6","COMMS1-36"
"COMMS-643","COMMS1-142"
"COMMS-658","COMMS1-6"
"COMMS-659","COMMS1-9"
"COMMS-681","COMMS1-255"
"COMMS-682","COMMS1-178"
"COMMS-684","COMMS1-235"
"COMMS-760","COMMS1-47"
"COMMS-767","COMMS1-124"
"COMMS-768","COMMS1-123"
"COMMS-774","COMMS1-99"
"COMMS-775","COMMS1-100"
"COMMS-782","COMMS1-101"
"COMMS-783","COMMS1-102"
"COMMS-792","COMMS1-103"
"COMMS-793","COMMS1-104"
"COMMS-823","COMMS1-105"
"COMMS-827","COMMS1-106"
"COMMS-860","COMMS1-107"
"COMMS-868","COMMS1-108"
"COMMS-896","COMMS1-344"
"COMMS-898","COMMS1-343"
"COMMS-916","COMMS1-63"
"COMMS-934","COMMS1-342"
"COMMS-939","COMMS1-48"
"COMMS-941","COMMS1-62"
"COMMS-949","COMMS1-250"
"COMMS-958","COMMS1-19"
"COMMS-963","COMMS1-60"
"COMMS-967","COMMS1-51"
"COMMS-979","COMMS1-15"
"COMMS-988","COMMS1-14"
"COMMS-991","COMMS1-13"
