"SourceKey","TargetKey"
"CDL-3132","CDL1-291"
"CDL-3139","CDL1-161"
"CDL-3159","CDL1-173"
"CDL-3160","CDL1-293"
"CDL-3161","CDL1-295"
"CDL-3210","CDL1-190"
"CDL-3247","CDL1-186"
"CDL-3249","CDL1-304"
"CDL-3250","CDL1-296"
"CDL-3260","CDL1-185"
"CDL-3261","CDL1-289"
"CDL-3262","CDL1-291"
"CDL-3431","CDL1-187"
"CDL-3436","CDL1-188"
"CDL-3469","CDL1-189"
"CDL-3495","CDL1-191"
"CDL-3496","CDL1-293"
"CDL-3497","CDL1-319"
"CDL-3531","CDL1-39"
"CDL-3544","CDL1-38"
"CDL-3557","CDL1-36"
"CDL-356","CDL1-236"
"CDL-3568","CDL1-35"
"CDL-3573","CDL1-34"
"CDL-3578","CDL1-37"
"CDL-3584","CDL1-33"
"CDL-359","CDL1-240"
"CDL-360","CDL1-238"
"CDL-3607","CDL1-175"
"CDL-361","CDL1-239"
"CDL-363","CDL1-237"
"CDL-3654","CDL1-32"
"CDL-3661","CDL1-31"
"CDL-3666","CDL1-304"
"CDL-3668","CDL1-99"
"CDL-3669","CDL1-293"
"CDL-3671","CDL1-317"
"CDL-3685","CDL1-30"
"CDL-3697","CDL1-151"
"CDL-3699","CDL1-291"
"CDL-3710","CDL1-153"
"CDL-3711","CDL1-293"
"CDL-3712","CDL1-319"
"CDL-3713","CDL1-317"
"CDL-3715","CDL1-15"
"CDL-3725","CDL1-155"
"CDL-3728","CDL1-156"
"CDL-3735","CDL1-157"
"CDL-3743","CDL1-158"
"CDL-3755","CDL1-159"
"CDL-3766","CDL1-160"
"CDL-3767","CDL1-159"
"CDL-3768","CDL1-172"
"CDL-3779","CDL1-28"
"CDL-3795","CDL1-162"
"CDL-3797","CDL1-27"
"CDL-3798","CDL1-26"
"CDL-3800","CDL1-163"
"CDL-3806","CDL1-164"
"CDL-3815","CDL1-165"
"CDL-3818","CDL1-166"
"CDL-3823","CDL1-167"
"CDL-3824","CDL1-168"
"CDL-3831","CDL1-169"
"CDL-3835","CDL1-170"
"CDL-3851","CDL1-272"
"CDL-3854","CDL1-274"
"CDL-3855","CDL1-202"
"CDL-3859","CDL1-209"
"CDL-3861","CDL1-200"
"CDL-3862","CDL1-199"
"CDL-3869","CDL1-125"
"CDL-3872","CDL1-126"
"CDL-3880","CDL1-127"
"CDL-3883","CDL1-128"
"CDL-3884","CDL1-129"
"CDL-3886","CDL1-130"
"CDL-3892","CDL1-131"
"CDL-3977","CDL1-132"
"CDL-3978","CDL1-133"
"CDL-3993","CDL1-134"
"CDL-4002","CDL1-136"
"CDL-4024","CDL1-147"
"CDL-4025","CDL1-300"
"CDL-4026","CDL1-299"
"CDL-4027","CDL1-298"
"CDL-4028","CDL1-290"
"CDL-4029","CDL1-292"
"CDL-4030","CDL1-302"
"CDL-4031","CDL1-139"
"CDL-4032","CDL1-300"
"CDL-4033","CDL1-299"
"CDL-4034","CDL1-298"
"CDL-4035","CDL1-290"
"CDL-4036","CDL1-292"
"CDL-4037","CDL1-302"
"CDL-4077","CDL1-43"
"CDL-4078","CDL1-144"
"CDL-4201","CDL1-145"
"CDL-4280","CDL1-146"
"CDL-4390","CDL1-124"
"CDL-4398","CDL1-123"
"CDL-4417","CDL1-122"
"CDL-4543","CDL1-45"
"CDL-4584","CDL1-100"
"CDL-4617","CDL1-101"
"CDL-4618","CDL1-300"
"CDL-4619","CDL1-299"
"CDL-4620","CDL1-298"
"CDL-4621","CDL1-309"
"CDL-4622","CDL1-308"
"CDL-4623","CDL1-310"
"CDL-466","CDL1-288"
"CDL-4732","CDL1-201"
"CDL-4733","CDL1-307"
"CDL-4734","CDL1-306"
"CDL-4735","CDL1-305"
"CDL-4736","CDL1-315"
"CDL-4737","CDL1-316"
"CDL-4738","CDL1-327"
"CDL-4783","CDL1-9"
"CDL-4813","CDL1-48"
"CDL-4845","CDL1-106"
"CDL-5143","CDL1-108"
"CDL-5266","CDL1-110"
"CDL-5302","CDL1-111"
"CDL-5303","CDL1-300"
"CDL-5304","CDL1-299"
"CDL-5305","CDL1-298"
"CDL-5306","CDL1-290"
"CDL-5307","CDL1-292"
"CDL-5308","CDL1-326"
"CDL-5363","CDL1-117"
"CDL-5365","CDL1-325"
"CDL-5367","CDL1-324"
"CDL-5368","CDL1-323"
"CDL-5379","CDL1-135"
"CDL-5380","CDL1-300"
"CDL-5381","CDL1-299"
"CDL-5382","CDL1-298"
"CDL-5383","CDL1-290"
"CDL-5384","CDL1-292"
"CDL-5385","CDL1-302"
"CDL-5400","CDL1-322"
"CDL-5408","CDL1-47"
"CDL-5422","CDL1-321"
"CDL-5549","CDL1-320"
"CDL-5778","CDL1-46"
"CDL-5802","CDL1-16"
"CDL-5962","CDL1-179"
"CDL-5993","CDL1-180"
"CDL-6057","CDL1-42"
"CDL-61","CDL1-70"
"CDL-6112","CDL1-182"
"CDL-6136","CDL1-183"
"CDL-6288","CDL1-233"
"CDL-6289","CDL1-300"
"CDL-6290","CDL1-299"
"CDL-6291","CDL1-298"
"CDL-6292","CDL1-290"
"CDL-6293","CDL1-314"
"CDL-6294","CDL1-313"
"CDL-6295","CDL1-312"
"CDL-6296","CDL1-311"
"CDL-6297","CDL1-311"
"CDL-6411","CDL1-76"
"CDL-6472","CDL1-244"
"CDL-6476","CDL1-257"
"CDL-6489","CDL1-245"
"CDL-6523","CDL1-246"
"CDL-6551","CDL1-247"
"CDL-6591","CDL1-3"
"CDL-6592","CDL1-5"
"CDL-6617","CDL1-300"
"CDL-6618","CDL1-299"
"CDL-6619","CDL1-298"
"CDL-6620","CDL1-290"
"CDL-6621","CDL1-292"
"CDL-6622","CDL1-294"
"CDL-6623","CDL1-302"
"CDL-6656","CDL1-253"
"CDL-6700","CDL1-254"
"CDL-6771","CDL1-290"
"CDL-6772","CDL1-292"
"CDL-6773","CDL1-294"
"CDL-6774","CDL1-302"
"CDL-6804","CDL1-6"
"CDL-6805","CDL1-8"
"CDL-6816","CDL1-49"
"CDL-6817","CDL1-44"
"CDL-6822","CDL1-206"
"CDL-6856","CDL1-207"
"CDL-6881","CDL1-208"
"CDL-6882","CDL1-210"
"CDL-6883","CDL1-211"
"CDL-6886","CDL1-212"
"CDL-6887","CDL1-213"
"CDL-6911","CDL1-12"
"CDL-6977","CDL1-215"
"CDL-70","CDL1-69"
"CDL-7000","CDL1-216"
"CDL-7011","CDL1-13"
"CDL-7012","CDL1-14"
"CDL-7029","CDL1-218"
"CDL-7030","CDL1-219"
"CDL-7031","CDL1-220"
"CDL-71","CDL1-21"
"CDL-7100","CDL1-300"
"CDL-7101","CDL1-299"
"CDL-7102","CDL1-298"
"CDL-7103","CDL1-290"
"CDL-7104","CDL1-292"
"CDL-7105","CDL1-294"
"CDL-7106","CDL1-302"
"CDL-7123","CDL1-42"
"CDL-7143","CDL1-225"
"CDL-7144","CDL1-50"
"CDL-7152","CDL1-226"
"CDL-7153","CDL1-243"
"CDL-7180","CDL1-258"
"CDL-7236","CDL1-282"
"CDL-7237","CDL1-300"
"CDL-7238","CDL1-299"
"CDL-7239","CDL1-298"
"CDL-7240","CDL1-290"
"CDL-7241","CDL1-292"
"CDL-7242","CDL1-294"
"CDL-7243","CDL1-302"
"CDL-7265","CDL1-277"
"CDL-7307","CDL1-271"
"CDL-7340","CDL1-285"
"CDL-7425","CDL1-280"
"CDL-7433","CDL1-279"
"CDL-7434","CDL1-276"
"CDL-7436","CDL1-29"
"CDL-7441","CDL1-41"
"CDL-7523","CDL1-290"
"CDL-7524","CDL1-292"
"CDL-7525","CDL1-294"
"CDL-7526","CDL1-302"
"CDL-7530","CDL1-290"
"CDL-7531","CDL1-292"
"CDL-7532","CDL1-294"
"CDL-7533","CDL1-302"
"CDL-7534","CDL1-300"
"CDL-7535","CDL1-299"
"CDL-7536","CDL1-298"
"CDL-7537","CDL1-290"
"CDL-7538","CDL1-292"
"CDL-7539","CDL1-294"
"CDL-7540","CDL1-302"
"CDL-7541","CDL1-95"
"CDL-7542","CDL1-96"
"CDL-7546","CDL1-234"
"CDL-7551","CDL1-235"
"CDL-7552","CDL1-241"
"CDL-7554","CDL1-242"
"CDL-7555","CDL1-300"
"CDL-7556","CDL1-299"
"CDL-7558","CDL1-290"
"CDL-7559","CDL1-292"
"CDL-7560","CDL1-294"
"CDL-7561","CDL1-302"
"CDL-7569","CDL1-221"
"CDL-7580","CDL1-223"
"CDL-7581","CDL1-300"
"CDL-7582","CDL1-299"
"CDL-7583","CDL1-298"
"CDL-7584","CDL1-290"
"CDL-7585","CDL1-292"
"CDL-7586","CDL1-294"
"CDL-7587","CDL1-302"
"CDL-7603","CDL1-278"
"CDL-7604","CDL1-269"
"CDL-7605","CDL1-98"
"CDL-7607","CDL1-273"
"CDL-7608","CDL1-262"
"CDL-7609","CDL1-261"
"CDL-7610","CDL1-283"
"CDL-7611","CDL1-265"
"CDL-7614","CDL1-263"
"CDL-7615","CDL1-286"
"CDL-7619","CDL1-299"
"CDL-7620","CDL1-298"
"CDL-7621","CDL1-290"
"CDL-7622","CDL1-292"
"CDL-7623","CDL1-294"
"CDL-7624","CDL1-302"
"CDL-7625","CDL1-97"
"CDL-7657","CDL1-299"
"CDL-7658","CDL1-298"
"CDL-7659","CDL1-290"
"CDL-7660","CDL1-292"
"CDL-7661","CDL1-294"
"CDL-7662","CDL1-302"
"CDL-7663","CDL1-300"
"CDL-7664","CDL1-299"
"CDL-7665","CDL1-298"
"CDL-7666","CDL1-290"
"CDL-7667","CDL1-292"
"CDL-7668","CDL1-294"
"CDL-7669","CDL1-302"
"CDL-7670","CDL1-300"
"CDL-7671","CDL1-299"
"CDL-7672","CDL1-298"
"CDL-7673","CDL1-290"
"CDL-7674","CDL1-292"
"CDL-7675","CDL1-294"
"CDL-7676","CDL1-302"
"CDL-7677","CDL1-318"
"CDL-7679","CDL1-174"
"CDL-7680","CDL1-198"
"CDL-7681","CDL1-197"
"CDL-7682","CDL1-196"
"CDL-7704","CDL1-195"
"CDL-7705","CDL1-194"
"CDL-7706","CDL1-193"
"CDL-7709","CDL1-192"
"CDL-7711","CDL1-184"
"CDL-7714","CDL1-2"
"CDL-7715","CDL1-4"
"CDL-7716","CDL1-7"
"CDL-7718","CDL1-181"
"CDL-7719","CDL1-178"
"CDL-7720","CDL1-177"
"CDL-7721","CDL1-176"
"CDL-7722","CDL1-105"
"CDL-7723","CDL1-1"
"CDL-7724","CDL1-104"
"CDL-7725","CDL1-121"
"CDL-7726","CDL1-10"
"CDL-7727","CDL1-11"
"CDL-7732","CDL1-292"
"CDL-7733","CDL1-294"
"CDL-7734","CDL1-302"
"CDL-7735","CDL1-300"
"CDL-7736","CDL1-299"
"CDL-7737","CDL1-298"
"CDL-7738","CDL1-290"
"CDL-7739","CDL1-292"
"CDL-7740","CDL1-294"
"CDL-7741","CDL1-302"
"CDL-7742","CDL1-203"
"CDL-7743","CDL1-300"
"CDL-7744","CDL1-299"
"CDL-7745","CDL1-298"
"CDL-7746","CDL1-290"
"CDL-7747","CDL1-292"
"CDL-7748","CDL1-294"
"CDL-7749","CDL1-302"
"CDL-7750","CDL1-94"
"CDL-857","CDL1-71"
"CDL-876","CDL1-22"
"CDL-877","CDL1-23"
"CDL-903","CDL1-232"
"CDL-917","CDL1-231"
"CDL-935","CDL1-40"
"CDL-936","CDL1-25"
"CDL-978","CDL1-287"
